8446	7818	2	63	2	0
7312	7750	99	3	0	2
8049	7361	41	10	2	0
8322	7201	7	82	2	0
8485	7742	31	60	1	2
8613	8451	183	18	2	0
7581	8248	16	22	0	2
936	7637	12	59	0	2
7384	8304	39	21	0	2
7846	6687	15	57	1	2
8985	7649	20	79	2	0
8652	7911	92	12	2	0
6537	7713	53	32	1	2
6911	7325	53	16	2	1
6173	7869	24	55	2	0
8171	11798	28	187	2	0
8494	8515	256	27	0	2
7787	7303	17	71	2	0
7898	7564	9	38	2	0
7641	7338	46	22	2	0
8447	8508	123	4	2	0
7384	7317	50	4	1	2
7823	5089	31	59	0	2
7699	5563	163	42	1	2
468	2958	12	623	2	1
665	1150	34	7	0	2
6815	3459	14	26	2	1
5527	7846	16	205	2	0
7447	859	23	10	0	2
8310	2467	43	22	1	2
7787	8903	131	35	1	2
627	8157	5	269	2	0
7914	655	18	15	0	2
2618	8215	41	28	2	1
2902	7911	2	287	1	2
7678	8154	6	38	2	1
8322	7750	7	3	2	0
6911	8250	25	2	0	2
7614	8311	19	3	0	2
11864	8050	62	5	1	2
2902	7317	2	4	2	1
8248	8161	22	45	2	1
7506	7048	28	10	0	2
7098	7581	4	16	0	2
7854	7681	1	37	2	0
8620	7312	117	99	0	2
7964	7384	119	39	0	2
6780	6687	258	57	0	2
8049	631	41	40	2	0
7649	7595	79	492	2	0
8494	7251	256	96	2	0
7201	7708	82	91	2	0
8447	8075	123	72	2	0
7742	5434	60	64	2	0
7928	8613	43	183	1	2
7303	2644	71	129	2	0
8204	8652	66	92	0	2
5616	243	54	47	2	0
6464	6537	138	53	1	2
7961	7564	49	38	1	2
7423	7690	52	70	1	2
8928	8262	85	339	1	2
8474	9080	101	44	0	2
8109	7982	67	58	0	2
7880	7640	51	73	2	1
8157	8876	45	48	1	2
8085	7924	68	59	2	1
8903	7427	76	37	2	0
6779	11748	77	160	2	1
7105	10901	133	69	2	1
7457	9581	62	147	1	2
11754	7815	292	56	0	2
8133	7109	50	61	2	0
3865	7962	246	80	2	1
8527	7818	86	63	0	2
8446	8322	2	7	0	2
186	8050	53	5	0	2
7637	8311	59	4	2	1
7641	8048	46	305	2	0
7948	7869	118	55	0	2
2902	468	2	12	2	1
8171	2790	28	34	1	2
4616	8311	49	3	1	2
8154	7521	38	13	2	0
936	7048	12	103	2	0
7325	5239	16	49	2	0
7421	7317	69	4	0	2
7361	7750	10	3	0	2
8161	7166	45	7	2	0
7161	6173	2	24	0	2
7419	8215	24	28	0	2
8348	8250	48	2	0	2
6941	7048	73	10	1	2
7338	7493	22	6	2	1
7614	5281	19	50	2	1
4559	8248	14	22	0	2
7982	2790	58	34	0	2
11864	3721	62	86	2	0
7854	7984	1	54	2	0
7571	6911	9	53	0	2
5879	8322	19	7	1	2
5533	8215	58	28	1	2
8446	7898	2	9	2	0
8171	8537	28	120	2	1
2618	7419	41	24	0	2
7506	6940	28	247	2	0
8232	7681	146	37	1	2
7361	7313	10	23	2	1
7339	7984	69	54	1	2
7093	7982	80	59	1	2
468	655	12	15	2	1
8084	7750	36	3	1	2
7932	8171	24	33	1	2
7419	7519	22	52	2	0
7614	7098	19	4	2	0
7098	7760	4	40	2	1
7447	7317	23	4	0	2
2902	697	2	40	2	1
8658	2618	54	41	0	2
7637	8153	59	34	2	1
8522	7048	27	103	1	2
936	7736	12	31	2	0
1996	7338	43	22	0	2
8048	5238	305	28	2	0
899	7641	7	45	1	2
5239	6110	48	14	2	0
8274	7325	32	16	1	2
6911	8320	51	524	2	0
7869	8006	52	11	2	1
7948	7681	118	119	2	0
7638	8250	55	2	0	2
7985	8348	27	48	1	2
7569	8731	258	47	2	0
780	6911	17	25	1	2
7145	7048	88	10	0	2
7641	6941	30	73	0	2
6940	7335	248	90	2	0
7656	7506	8	28	1	2
7480	8311	21	3	0	2
1810	4616	26	49	1	2
8458	7521	34	13	1	2
8154	17	38	524	2	0
8461	5115	117	51	2	0
8852	7166	75	7	0	2
8161	8320	45	32	2	1
8522	8248	43	22	0	2
4559	8048	14	58	2	1
8578	7581	122	16	1	2
7217	7760	20	40	0	2
8707	8050	23	5	0	2
6476	186	41	53	0	2
7681	7325	37	18	2	1
8232	7644	147	29	2	1
7493	11864	11	62	0	2
7854	7727	1	31	2	0
936	7948	12	148	2	1
7564	8322	46	7	0	2
8485	7898	35	9	1	2
8446	8451	2	18	2	0
2790	8136	34	108	2	0
8584	8537	30	120	0	2
5089	5533	59	58	1	2
7678	7098	6	4	0	2
7166	11763	7	85	2	0
7378	7269	63	47	1	2
8527	8171	88	33	0	2
7613	8084	6	36	1	2
8876	7313	48	22	1	2
7361	8126	10	25	2	1
7614	3721	19	86	2	1
7982	7886	59	29	2	0
7911	7750	12	3	0	2
8508	5879	4	20	0	2
7166	7525	7	87	2	1
936	7810	12	76	2	0
7201	7093	64	80	1	2
8461	11763	117	85	0	2
7338	7269	21	47	1	2
7932	8651	24	150	2	1
7048	7678	10	6	0	2
8707	7377	23	33	2	0
7378	7736	63	31	2	0
7421	7722	69	37	2	0
8136	8515	108	28	2	0
2790	8918	34	319	2	1
8584	7445	30	762	2	0
7742	6779	60	78	2	0
8613	7254	234	82	2	0
7521	7098	13	4	0	2
3721	7480	86	21	2	0
7335	7525	90	87	0	2
7166	17	7	524	2	1
7614	7736	19	31	1	2
8194	7948	351	148	0	2
8928	8537	86	120	0	2
8880	7254	642	82	1	2
8250	7614	2	19	1	2
11763	4559	85	14	2	1
8530	8461	65	117	0	2
8151	7377	213	33	1	2
8707	8849	23	190	2	1
8411	6173	29	24	0	2
10568	7232	784	359	1	2
7818	8136	62	108	1	2
8918	7964	319	122	2	0
2790	8204	34	67	2	0
6687	7982	58	59	1	2
8109	7093	70	80	0	2
243	7201	40	64	1	2
8928	8085	86	68	2	0
7445	8075	762	74	2	0
8157	8171	45	33	1	2
3865	8527	243	88	1	2
8651	7109	150	61	2	0
8880	6779	195	78	0	2
7742	8607	60	421	2	0
8613	7604	234	362	2	1
7900	7317	221	4	0	2
7447	7914	19	20	2	0
7722	859	37	10	2	0
9258	7421	527	69	0	2
655	7911	15	287	2	0
468	8485	12	586	2	0
5527	697	16	40	1	2
2902	6815	2	14	2	0
7911	631	12	41	2	1
8084	7815	36	38	2	1
7613	7978	6	17	2	1
7313	7931	22	5	2	0
8876	7880	48	51	2	0
7361	7105	10	136	2	1
4583	8322	27	7	1	2
11748	7564	158	46	1	2
7384	5879	39	20	1	2
8508	7846	4	14	2	0
6878	7898	23	9	0	2
8046	8485	162	35	1	2
7421	8451	16	22	1	2
8446	6537	2	51	2	0
7378	8518	50	124	2	0
7166	7833	7	107	2	0
6113	7678	331	6	0	2
7525	5454	87	164	2	1
1810	7335	26	90	0	2
936	7495	12	107	2	0
7521	6027	13	220	2	0
7903	6173	157	24	0	2
7269	6110	47	14	2	0
8354	11763	77	85	0	2
8849	7612	190	347	2	1
8194	8461	351	205	2	0
7742	7895	60	159	2	1
7874	7614	96	19	0	2
7504	7377	229	33	0	2
9391	8411	395	29	0	2
7948	8274	148	32	2	1
8880	10143	195	534	2	1
8607	8262	421	339	2	1
8707	8763	23	290	2	0
9030	3721	44	86	1	2
10568	3752	784	258	2	1
7480	8248	21	22	2	0
8151	7246	213	198	2	1
8690	8613	349	234	0	2
7932	8215	86	27	0	2
7886	7818	289	300	0	2
5533	7823	58	31	2	1
8515	5089	876	59	0	2
7445	2618	805	41	0	2
2467	8658	26	54	0	2
8461	7760	117	40	2	1
8530	7145	65	88	2	0
7421	7564	15	46	2	0
7361	8049	10	55	2	1
8215	2467	27	26	0	2
5563	8658	47	54	2	1
8250	8718	2	148	2	0
8042	7254	571	82	0	2
8032	9391	206	395	0	2
9549	8880	301	642	0	2
7903	7240	157	215	2	0
8880	9123	195	376	2	0
8244	7098	79	4	0	2
9031	7232	432	359	0	2
9261	7246	354	198	0	2
8411	7222	29	172	2	0
7155	6779	570	78	1	2
10143	8042	534	98	2	1
8262	8504	339	193	2	0
9863	8607	634	421	0	2
7742	11460	60	571	2	0
7048	7506	10	28	2	0
8849	7240	190	336	2	0
8707	7232	23	379	2	0
743	4559	112	14	0	2
6940	6941	248	73	0	2
11763	9479	85	123	2	1
5115	8354	51	77	1	2
7810	7760	113	40	0	2
8232	7145	147	88	1	2
8530	7866	65	145	2	0
5454	8348	164	48	2	0
7525	8048	87	58	2	0
7335	9042	90	142	2	0
1810	8001	26	83	2	1
17	7984	524	54	2	1
8938	8315	68	76	0	2
7833	8483	107	91	2	0
7166	7969	7	99	2	0
8734	8274	150	32	0	2
7990	7948	438	148	1	2
8461	8455	205	72	2	0
605	8194	209	351	1	2
7731	7810	79	76	0	2
7459	7495	90	107	0	2
936	8722	12	122	2	0
7361	5879	10	20	2	0
7564	7423	46	63	2	0
8880	10245	642	716	2	0
7421	8171	15	33	2	0
5539	8690	65	349	1	2
9599	6027	388	220	0	2
8151	8270	213	327	2	0
7612	12115	347	249	2	1
8763	7903	290	239	2	0
9221	7895	297	159	0	2
12282	8042	681	98	0	2
7604	12297	359	447	2	1
8049	8451	55	18	2	0
5563	7201	47	337	2	0
7787	8985	132	84	0	2
8244	9369	79	400	2	0
7521	8161	13	45	2	1
4616	6113	49	331	0	2
8852	7506	73	28	0	2
186	8248	53	22	0	2
7861	7480	80	21	1	2
3721	7217	86	20	2	0
9043	9030	181	44	0	2
7700	7614	149	19	0	2
7874	8261	96	174	2	0
8718	7442	148	92	2	0
7504	9144	229	251	2	1
8718	6110	127	14	1	2
8852	7269	137	47	1	2
7700	7338	154	21	0	2
8244	7480	65	112	1	2
7736	9599	31	281	2	0
7940	7614	24	17	1	2
7679	8518	60	145	0	2
7571	7378	9	63	1	2
8057	9863	112	634	1	2
7787	7551	16	11	0	2
7613	7699	6	8	0	2
7612	12169	302	826	2	1
10525	7240	829	336	0	2
10245	9242	716	238	2	1
8880	10143	642	657	2	0
8613	7595	232	431	2	1
7787	7846	132	202	0	2
2648	8607	1566	421	0	2
7361	8058	10	48	2	1
7423	7978	63	17	2	0
8204	8451	67	18	0	2
7597	2467	567	26	0	2
8171	8485	33	35	2	0
5879	7924	20	53	2	0
7914	8215	20	27	1	2
7161	7571	6	9	2	1
7886	8658	287	54	0	2
8002	7678	111	9	0	2
7341	5440	58	71	0	2
8176	6431	50	113	0	2
6911	8048	27	88	0	2
7421	7384	15	39	2	1
7948	7378	298	70	2	0
7564	6878	46	23	2	0
7914	6272	20	99	2	0
8215	9174	27	96	2	0
8527	9256	248	55	2	1
7048	7678	11	9	0	2
7161	8002	6	47	2	0
8002	7727	111	53	2	0
7571	7681	9	186	2	0
7613	7725	58	333	1	2
55	7846	140	14	0	2
8126	8304	25	21	0	2
9080	8985	44	19	0	2
8176	5440	110	71	0	2
7341	7236	58	251	2	0
7863	8048	68	88	0	2
6431	8456	113	88	2	0
6911	6941	27	81	2	0
8171	7962	33	83	2	1
7434	7384	184	39	1	2
5563	5667	47	39	2	0
743	7948	160	298	1	2
11754	8451	323	18	1	2
631	7423	41	63	1	2
7201	8204	64	67	0	2
7312	6878	103	23	1	2
7457	5616	55	52	2	0
8926	8485	163	35	0	2
7964	8058	97	48	0	2
7421	7264	15	321	2	0
7361	8474	10	107	2	1
5879	8109	20	70	2	0
7924	7251	53	93	2	0
6476	8002	54	111	1	2
7927	7978	167	17	0	2
780	7048	23	11	0	2
7798	7678	166	9	0	2
8259	7727	74	53	1	2
8002	7736	47	31	2	0
7161	4716	6	69	2	0
8176	7856	110	85	2	0
11778	8456	731	88	0	2
7401	6431	94	113	0	2
8176	8529	50	424	2	0
8455	7378	78	70	1	2
7681	8259	186	21	2	1
8048	7810	88	127	2	1
186	6941	48	81	1	2
8764	7236	134	251	1	2
7341	8245	58	106	2	1
7731	743	73	160	0	2
7863	8530	68	60	2	1
6911	7832	27	64	2	0
7927	8494	167	252	2	0
8049	4583	56	27	2	0
7564	8046	46	159	2	0
7939	5440	188	71	1	2
9117	7856	164	85	0	2
8176	9314	110	326	2	0
7236	7646	251	112	2	0
7360	8764	141	134	0	2
7538	8245	183	106	1	2
7341	7079	58	249	2	0
7236	8815	97	175	0	2
8456	7646	88	96	2	1
11778	8229	731	111	2	1
10734	6431	172	113	0	2
7401	682	94	261	2	0
10005	8815	120	175	0	2
7236	9340	97	231	2	0
8720	5440	132	71	0	2
7939	8158	188	216	2	1
9049	8816	177	311	0	2
6431	9117	233	164	0	2
12123	9314	392	326	0	2
8176	9448	110	306	2	0
8823	7646	373	112	0	2
7236	9215	251	143	2	0
8529	8764	207	134	0	2
8208	7360	65	141	0	2
8526	8245	165	106	0	2
12299	7538	452	183	0	2
7946	7079	160	249	1	2
7341	8744	58	162	2	0
8312	8259	49	74	0	2
7269	7571	48	9	1	2
4561	7678	56	9	0	2
8002	7480	111	20	2	0
7727	7581	53	16	2	0
7166	6476	7	54	1	2
7099	7798	104	166	1	2
7614	780	19	23	0	2
7681	7869	186	51	2	0
8365	7048	169	11	0	2
8232	7810	137	127	1	2
8261	8530	174	60	0	2
7793	7832	107	64	1	2
6911	6940	27	266	2	0
8483	8455	291	78	1	2
6911	7948	53	298	0	2
11763	8048	83	88	0	2
186	9479	48	128	2	0
8485	2467	586	26	0	2
2496	7722	67	36	0	2
9174	8155	96	117	2	1
8215	838	27	129	2	0
6272	9400	99	952	2	0
7914	8137	20	104	2	0
8876	7423	47	63	1	2
631	9400	41	663	2	0
8046	7063	159	297	2	0
7564	9581	46	173	2	1
7159	8485	314	35	0	2
2958	8926	610	163	0	2
7962	8903	83	82	2	0
11748	7384	155	39	1	2
8620	7434	115	184	0	2
8527	7249	248	63	2	0
7928	5533	45	59	2	0
9258	5667	527	39	1	2
5563	2618	47	41	2	1
11754	8527	323	89	2	1
8204	8383	67	57	2	0
7886	7201	29	64	0	2
8049	8447	56	80	2	0
8477	5616	176	52	1	2
7928	7457	43	55	0	2
7251	8133	93	50	2	1
7924	8918	53	324	2	0
9258	8109	589	70	0	2
8115	8058	362	48	0	2
11811	7964	577	97	0	2
7708	8474	88	107	0	2
7679	7378	61	70	1	2
7287	8002	168	111	1	2
5238	7571	28	9	1	2
7161	1159	6	68	2	0
8522	7269	27	48	0	2
7161	7678	151	9	0	2
4561	8244	56	87	2	0
5999	7798	38	166	0	2
7806	780	105	23	0	2
8161	7581	42	16	0	2
7506	7727	28	53	0	2
6279	8312	12	49	0	2
7863	7700	68	161	2	1
7339	7480	66	20	0	2
6110	8002	14	47	1	2
8259	7644	74	29	2	0
7176	7099	15	104	0	2
7614	6386	19	218	2	1
8501	8365	36	169	1	2
6476	7681	54	35	2	0
7166	8522	7	45	2	0
7175	7048	89	11	1	2
8261	8071	174	140	2	1
7861	7377	77	31	1	2
8232	7833	137	78	2	0
7525	8048	84	88	0	2
8001	11763	69	83	0	2
7700	8323	161	136	2	0
7863	7969	68	98	2	0
6238	6941	211	81	0	2
6027	9479	190	128	0	2
186	8849	48	195	2	0
7145	7832	86	64	0	2
4680	7793	129	107	0	2
6911	8483	27	91	2	1
8194	7378	351	70	0	2
8461	7679	210	61	0	2
8530	8455	592	78	0	2
8483	8247	291	181	2	1
7948	8071	298	161	2	0
743	7969	160	80	2	1
5975	6815	696	14	0	2
5533	10512	59	670	0	2
5539	8101	65	808	2	0
10143	12185	657	145	1	2
7914	8690	20	347	2	1
8388	7921	198	78	0	2
8916	841	262	66	2	0
8109	8119	70	366	2	0
10143	8971	534	385	0	2
7885	8607	166	421	2	0
8639	8504	470	193	2	1
8388	8651	372	146	2	1
7931	8138	5	113	1	2
7774	7886	179	29	0	2
6386	7869	548	51	0	2
7338	7681	19	186	0	2
8274	8522	32	27	1	2
8244	7736	62	31	1	2
8813	7563	100	83	2	1
7339	8002	601	47	0	2
7614	7940	17	24	2	1
7049	4716	488	69	1	2
1159	1996	68	42	2	1
7161	7482	151	159	2	0
6196	8244	182	79	0	2
8458	4561	33	56	0	2
7798	7985	166	26	2	0
5999	8336	36	156	2	0
6274	7099	296	104	0	2
7175	5115	102	47	2	0
8501	7877	34	589	2	0
8467	780	144	23	0	2
7334	7806	437	105	0	2
7785	6386	179	218	0	2
8161	9379	42	232	2	1
7727	7411	53	230	2	0
7506	6573	28	345	2	0
3065	7644	72	29	0	2
8259	6233	74	351	2	0
8312	7842	49	350	2	0
8182	7339	67	66	0	2
8002	8731	111	43	2	1
7555	7681	213	33	0	2
7049	8522	55	46	0	2
8158	541	216	115	2	1
9049	8720	177	132	0	2
8158	7704	216	98	2	1
7895	12097	156	557	2	0
8433	2772	674	721	1	2
7377	8852	35	123	0	2
7493	7563	7	114	2	0
7822	7595	399	492	1	2
7895	8314	156	779	2	0
7401	7860	105	126	2	0
7314	7401	245	105	0	2
7860	7215	126	69	2	0
11374	8119	403	366	0	2
12062	7886	569	29	0	2
7774	8482	179	123	1	2
8515	4845	28	231	2	1
8304	11618	21	476	2	1
7885	8690	166	700	2	0
7434	8607	184	421	1	2
7120	6537	157	54	0	2
8388	8504	372	193	2	1
8597	7961	218	49	0	2
8639	8651	470	146	0	2
9915	8138	766	113	0	2
7727	7493	93	13	1	2
8226	8720	201	132	0	2
541	9215	115	143	2	0
7821	8456	120	101	0	2
9049	7857	177	87	2	0
7377	8154	35	39	2	0
8226	7360	201	141	2	0
743	7861	160	104	2	0
8456	10734	101	172	2	1
12022	10873	882	364	0	2
8852	8718	123	176	2	0
9659	8551	616	609	0	2
6547	10873	457	486	2	0
11590	8599	443	238	2	0
7519	5089	52	60	0	2
8553	6735	317	185	1	2
2221	11824	449	627	1	2
7722	8658	36	54	2	0
9397	8179	412	76	0	2
8561	8599	687	238	2	1
7982	5053	59	289	1	2
11846	7265	646	482	2	1
8508	7255	4	116	1	2
11590	8913	443	299	2	0
8136	8527	109	89	1	2
8626	7652	111	219	2	0
4582	8613	327	180	0	2
8652	7953	92	260	2	0
9659	10873	616	486	1	2
8932	8262	226	326	0	2
8098	6735	452	185	2	1
9112	9930	390	430	2	0
6547	8551	457	609	2	0
8553	10822	317	387	1	2
7727	8312	93	61	2	1
7493	7563	13	43	2	1
7563	6110	114	14	2	1
7493	7736	7	32	2	0
7704	8724	98	173	2	0
9215	12124	143	281	2	0
8158	8176	216	110	2	1
6244	7821	198	120	1	2
7857	9117	87	164	2	1
7861	7378	104	71	2	1
8526	541	165	115	0	2
8154	6941	39	88	2	1
8518	743	148	160	0	2
8608	7708	408	88	1	2
8929	8587	253	305	2	0
8608	8587	408	305	2	1
8929	7708	253	88	2	1
7377	9042	35	167	2	0
7325	7493	20	13	0	2
8718	8734	176	191	2	1
7563	7048	43	10	2	0
8274	6110	33	14	1	2
12348	541	701	115	0	2
8245	8226	106	201	0	2
7857	9118	87	509	2	0
7678	8312	9	61	1	2
7985	7727	27	93	0	2
8229	10734	111	172	0	2
10052	8456	263	101	0	2
6244	9517	198	269	2	1
8720	11878	132	290	2	0
7236	9049	251	177	0	2
7442	7378	133	71	0	2
7861	7459	104	92	2	0
8852	7861	123	92	2	0
7325	8161	19	39	2	1
8154	9043	39	184	2	0
7493	7480	2	98	2	0
7860	6480	126	89	2	0
8176	7314	47	259	0	2
8325	7215	507	69	0	2
9524	7401	499	105	0	2
5999	7048	36	7	1	2
7563	5238	114	28	2	1
7736	7869	32	48	2	0
7581	7563	21	34	1	2
10084	7727	124	101	1	2
8940	9117	209	164	0	2
7704	7314	98	309	2	0
8720	9107	136	290	2	0
7341	7236	64	262	0	2
9215	7867	143	185	2	1
8325	8176	244	110	0	2
5440	8158	60	192	1	2
8734	8712	206	122	2	0
12124	7856	291	82	2	1
7079	7360	249	141	0	2
8724	8764	165	134	2	0
9049	9314	177	274	2	1
7377	8261	35	174	2	1
743	9599	160	339	2	0
9042	4680	154	104	2	1
7506	7493	28	12	0	2
7495	8518	86	145	0	2
7861	7700	89	144	2	0
7525	8718	70	176	0	2
8852	8071	120	140	2	0
8312	7175	57	92	2	0
7166	7985	5	27	0	2
11878	7646	301	113	2	1
7821	9117	117	525	2	1
8526	9524	142	383	2	0
5454	6941	180	78	0	2
8730	7856	186	82	0	2
8744	12124	166	291	0	2
7867	7951	214	305	2	0
9215	8738	149	237	2	0
8528	541	203	115	0	2
9524	8711	383	245	2	0
8526	7939	142	188	2	0
3118	8764	248	134	1	2
7505	8724	700	165	1	2
9086	7314	217	450	0	2
7704	8546	99	196	2	0
7860	8176	247	128	1	2
8325	7538	242	209	2	1
7946	8158	159	192	0	2
5440	8529	60	168	2	1
4716	6110	56	12	0	2
8274	7269	29	51	2	0
7731	5238	70	24	1	2
8161	7563	27	136	1	2
1996	7869	43	53	1	2
6173	7736	21	34	1	2
7480	8002	98	33	2	0
7493	7048	2	68	2	0
10734	8837	169	83	2	0
8789	8229	188	107	1	2
11856	10052	392	234	0	2
9063	9117	137	525	1	2
7821	8720	117	495	2	1
7646	6244	78	202	1	2
8751	7646	354	113	0	2
11878	9055	301	208	2	0
9107	8837	290	324	2	0
8720	8533	136	253	2	1
9037	7079	411	170	1	2
9145	8226	362	219	1	2
9063	9117	182	160	1	2
8456	8940	381	213	0	2
9118	8804	508	397	2	0
7857	10052	118	455	2	0
9314	8256	274	156	2	0
7674	9049	251	177	0	2
7236	6431	262	254	2	1
7341	6244	64	194	2	0
7339	8182	77	68	1	2
5999	7644	36	32	2	0
7555	7563	222	34	0	2
7480	7581	20	21	1	2
7506	8501	28	25	2	1
6911	8161	24	39	0	2
7325	8259	19	67	2	1
7175	7176	92	13	2	1
7681	8312	35	57	0	2
7727	7614	101	16	2	0
10084	10049	124	494	2	1
8522	7985	42	27	1	2
7504	7378	122	72	0	2
8734	7442	140	129	1	2
7969	7459	81	90	0	2
8457	7861	375	101	1	2
7793	9599	120	412	0	2
8791	743	95	158	1	2
8518	8461	145	220	2	1
8153	7495	35	86	0	2
8712	186	122	47	2	1
8734	6113	206	298	2	1
8718	7245	176	152	2	1
7525	8232	70	100	2	1
7700	8461	144	56	2	1
8323	7861	91	89	0	2
7793	8071	135	140	0	2
7145	8852	83	120	0	2
11763	6941	84	78	0	2
5454	743	180	90	2	1
9043	8849	199	195	2	0
8154	7866	53	148	2	0
4680	7442	104	81	2	0
9042	7969	154	88	2	0
8261	7246	173	189	2	0
7377	8048	44	95	2	0
7857	7855	118	153	2	1
7236	7860	108	138	2	0
7750	340	3	2	0	3
204	7857	79	118	0	2
7571	936	19	23	2	0
7674	7855	251	153	0	2
7704	7236	279	108	0	2
8311	7854	6	2	2	1
7674	9049	251	177	2	0
1150	627	14	5	1	2
9032	7860	176	138	0	2
7704	8529	279	482	2	0
7236	7857	262	118	0	2
8446	7750	1	3	1	3
6279	7854	17	2	1	2
7855	7704	153	99	2	0
204	12299	79	546	2	0
7571	899	19	9	2	0
9032	8720	176	495	2	0
936	7569	23	368	2	0
7860	6431	138	114	2	0
7236	10044	108	292	2	1
8985	340	47	2	0	3
8311	7864	6	10	2	0
1150	6934	14	213	2	0
9049	7646	177	113	2	0
7236	8744	262	166	2	1
627	2902	5	4	2	1
7674	8256	251	156	2	0
204	7860	79	247	2	1
8724	7857	165	118	0	2
8446	7361	1	12	3	0
7750	7613	3	8	3	0
8707	7854	23	2	0	2
936	780	23	66	2	1
8311	899	6	9	1	2
7571	8259	19	20	2	1
7447	2902	19	4	1	2
8224	6934	63	213	0	2
8215	1150	30	14	0	2
8529	7704	168	99	0	2
7656	6279	9	17	0	2
9340	6431	244	114	0	2
7860	8738	138	309	2	0
8720	7401	495	105	2	1
12123	9032	455	176	1	2
10044	7821	292	117	2	1
7236	5905	108	115	2	0
8529	8229	482	107	2	1
7646	7704	78	279	1	2
6911	7569	79	368	1	2
7855	8516	153	172	2	1
12299	8738	546	237	2	0
7581	8311	21	6	0	2
7699	340	9	2	0	3
859	627	12	5	0	2
12299	7821	546	478	2	0
7401	7704	513	99	0	2
6431	8529	254	168	0	2
8516	9032	172	443	2	0
7327	7855	131	153	0	2
7951	7646	305	113	1	2
7946	9049	159	177	0	2
7505	8256	700	156	0	2
8720	7674	136	251	0	2
9215	7857	149	118	1	2
9063	8724	182	165	0	2
1810	7864	30	10	0	2
541	7236	115	262	1	2
8738	8526	237	142	2	0
7860	12123	247	388	2	0
204	7079	79	170	2	0
7551	8985	10	47	1	3
7750	7911	3	13	3	1
7166	8707	5	23	0	2
8731	7656	59	9	1	2
7361	8322	12	6	3	2
7569	186	368	930	2	1
8467	936	172	23	0	2
8311	8161	6	27	2	0
859	7932	12	111	2	1
6279	7098	17	3	2	0
6911	7868	79	84	2	0
8501	8259	531	20	0	2
8580	7613	123	8	1	3
468	7447	15	19	1	2
7384	627	57	5	1	2
8446	8876	1	61	3	0
8023	2902	223	4	1	2
5527	8224	8	63	1	2
7521	7854	14	2	0	2
7736	780	34	66	0	2
8579	340	105	2	0	3
1810	7176	30	13	2	0
8938	899	759	9	1	2
2694	8311	623	6	1	2
8531	7699	128	9	0	3
8903	7551	110	10	0	3
8250	7581	1	21	1	2
7725	8985	14	47	1	3
6934	655	213	17	2	1
9256	1150	58	14	1	2
7317	8215	2	30	0	2
7864	8154	10	53	2	1
7521	7863	14	97	2	0
7146	7098	26	3	1	2
7750	8515	3	32	3	0
7614	7569	17	368	1	2
7338	6911	11	79	0	2
7166	7641	5	31	2	1
8204	7613	73	8	1	3
8446	4583	1	28	3	1
859	2790	12	124	2	0
8208	7854	62	2	0	2
8707	8530	23	76	2	1
8248	6279	15	17	1	2
7480	7656	20	9	0	2
7868	6173	84	21	2	1
7736	8274	34	29	2	0
5238	8938	24	759	0	2
8153	8501	35	531	1	2
7622	7571	61	19	1	2
7565	8580	89	123	1	3
7313	7911	25	13	0	3
243	8322	49	6	1	3
7361	5879	12	19	3	1
8876	7978	61	16	3	0
8306	2902	117	4	1	2
665	8023	36	223	1	2
8046	655	130	17	0	2
2467	6934	28	213	0	2
8224	7823	63	27	2	0
841	1150	73	14	0	2
7818	9256	444	58	0	2
7984	8731	61	59	0	2
186	7563	930	136	2	1
7863	936	62	23	1	2
7317	2171	2	49	2	1
1159	899	80	9	1	2
7215	8161	75	27	0	2
468	7249	15	67	2	1
2694	7569	623	433	2	1
7581	7568	21	73	2	1
11796	7699	206	9	0	3
8311	8244	6	63	2	0
7646	8259	78	20	0	2
7725	8126	14	21	3	1
2790	7551	35	10	1	3
7742	8903	67	110	1	3
7377	7176	44	13	1	2
8050	1810	4	30	1	2
8467	8249	172	44	2	0
7493	848	2	36	0	2
8579	7063	105	437	3	0
8531	7963	128	108	3	2
8985	7423	47	77	3	1
7921	627	84	5	0	2
2618	7384	42	57	0	2
5533	8215	55	30	0	2
8154	7341	53	64	2	1
7864	7099	10	132	2	0
7644	8311	32	6	1	2
8250	8245	1	145	2	0
7427	340	38	2	2	3
7932	8658	111	53	2	1
8483	7854	96	2	0	2
7521	7727	14	101	2	1
8485	243	34	49	1	3
8578	8530	143	76	0	2
7815	8322	39	6	0	3
8446	8046	1	177	3	0
7863	7287	97	204	2	1
8707	1324	23	133	2	1
7146	3721	26	98	2	1
8731	8315	59	87	2	0
55	7613	162	8	1	3
8580	7787	123	17	3	0
8042	7911	86	13	0	3
8085	4583	65	28	1	3
8501	8208	25	62	0	2
7505	7098	700	3	0	2
3065	6279	85	17	0	2
6476	7656	58	9	0	2
7480	5281	20	46	2	0
7565	2918	89	157	3	2
631	5879	37	19	0	3
7361	7961	12	53	3	1
8613	7978	237	16	0	3
4616	7641	37	31	0	2
7166	9030	5	41	2	1
8248	7833	15	75	2	0
7383	7984	114	61	1	2
7313	11852	25	127	3	1
7750	7924	3	69	3	1
9080	8876	48	61	2	3
8075	340	76	2	0	3
11864	8311	63	6	0	2
4559	2694	11	623	0	2
7581	8938	21	66	2	1
7384	8579	40	105	0	3
7963	7713	108	30	3	1
7861	1810	89	30	0	2
7569	6911	433	24	2	1
7427	8166	38	99	3	0
