Match,Distribution Type,Data Type,Parameter,Spearman Round Robin,Spearman Swiss Round,Spearman Double Elimination,Spearman Weighted Round Robin,Spearman Round Robin Knockout,Spearman Ladder Tournament
Tennis,MultiGaussian,Simulation Data,10,0.4886196524064171,0.4485294117647059,0.2476437165775401,0.3863135026737968,0.38083221925133687,0.029829545454545463
Tennis,MultiGaussian,Simulation Data,11,0.4639538770053476,0.43442513368983954,0.23653074866310164,0.40063502673796786,0.38355614973262037,0.015407754010695196
Tennis,MultiGaussian,Simulation Data,12,0.5156417112299465,0.4477941176470589,0.19120989304812835,0.4350935828877005,0.4053977272727273,0.009475267379679141
Tennis,MultiGaussian,Simulation Data,13,0.5470588235294118,0.4218582887700535,0.1953375668449198,0.4169284759358288,0.3750334224598931,0.02306149732620321
Tennis,MultiGaussian,Simulation Data,14,0.478409090909091,0.4995153743315508,0.17929478609625668,0.38402406417112295,0.3600601604278075,-0.008004679144385029
Tennis,MultiGaussian,Simulation Data,15,0.5384859625668449,0.5089070855614974,0.18629679144385028,0.4318014705882353,0.39774398395721927,0.03788435828877005
Tennis,MultiGaussian,Simulation Data,16,0.569067513368984,0.45782085561497327,0.15625000000000003,0.4108622994652406,0.39943181818181817,0.027757352941176455
Tennis,MultiGaussian,Simulation Data,17,0.5644886363636364,0.5254010695187167,0.17575200534759358,0.4148562834224599,0.4132352941176471,0.01888368983957218
Tennis,MultiGaussian,Simulation Data,18,0.560711898395722,0.5316176470588236,0.18744986631016042,0.40302473262032085,0.3581049465240642,0.03765040106951871
Tennis,MultiGaussian,Simulation Data,19,0.6135360962566845,0.5767713903743316,0.1463068181818182,0.4585895721925133,0.3874498663101604,0.01256684491978612
Tennis,MultiGaussian,Simulation Data,20,0.5539939839572192,0.5679311497326204,0.15917446524064172,0.4340073529411764,0.38357286096256693,0.01619318181818182
Tennis,MultiGaussian,Simulation Data,21,0.5911597593582887,0.5877673796791444,0.2230447860962567,0.4129177807486631,0.3589572192513369,0.031951871657754025
Tennis,MultiGaussian,Simulation Data,22,0.632302807486631,0.5634692513368983,0.21744652406417112,0.35376002673796786,0.4115808823529413,0.023846925133689835
Tennis,MultiGaussian,Simulation Data,23,0.6245655080213904,0.5926136363636364,0.16097927807486634,0.4379679144385026,0.37319518716577543,0.023028074866310165
Tennis,MultiGaussian,Simulation Data,24,0.600284090909091,0.5751838235294117,0.19293114973262032,0.45641711229946524,0.4206550802139037,0.026637700534759362
Tennis,MultiGaussian,Simulation Data,25,0.617279411764706,0.591610962566845,0.20823863636363638,0.42775735294117656,0.43539438502673794,0.022510026737967915
Tennis,MultiGaussian,Simulation Data,26,0.6383355614973262,0.5969418449197861,0.2154913101604278,0.4716243315508022,0.4248161764705882,0.03490975935828876
Tennis,MultiGaussian,Simulation Data,27,0.5856951871657754,0.6042947860962566,0.2079378342245989,0.44956550802139034,0.4093415775401069,0.058188502673796785
Tennis,MultiGaussian,Simulation Data,28,0.645220588235294,0.6093917112299465,0.16920120320855614,0.43125,0.36268382352941175,0.03970588235294118
Tennis,MultiGaussian,Simulation Data,29,0.6568683155080215,0.6447526737967915,0.1714906417112299,0.4247827540106951,0.35218917112299464,0.06271724598930481
Tennis,MultiGaussian,Simulation Data,30,0.6468582887700536,0.6338068181818182,0.2140875668449198,0.3960060160427808,0.4060160427807487,0.04799465240641711
Tennis,MultiGaussian,Simulation Data,31,0.6463402406417111,0.6233957219251336,0.19430147058823527,0.42824197860962565,0.4163602941176471,0.07053810160427808
Tennis,MultiGaussian,Simulation Data,32,0.6652573529411764,0.6295788770053476,0.2214070855614973,0.5079545454545453,0.36656082887700536,0.056216577540106935
Tennis,MultiGaussian,Simulation Data,33,0.6752339572192513,0.6310995989304813,0.19515374331550803,0.476403743315508,0.34754344919786095,0.04468582887700534
Tennis,MultiGaussian,Simulation Data,34,0.6804979946524066,0.6400066844919785,0.19024064171122995,0.49314839572192504,0.395471256684492,0.06326871657754012
Tennis,MultiGaussian,Simulation Data,35,0.65038435828877,0.6853442513368985,0.21330213903743314,0.43616310160427807,0.3960561497326203,0.06417112299465241
Tennis,MultiGaussian,Simulation Data,36,0.6622994652406418,0.666961898395722,0.21255013368983958,0.44115975935828866,0.4045287433155081,0.05406082887700534
Tennis,MultiGaussian,Simulation Data,37,0.6756350267379678,0.660043449197861,0.23270387700534756,0.39391711229946524,0.42057152406417114,0.05282419786096254
Tennis,MultiGaussian,Simulation Data,38,0.6528409090909091,0.6884692513368982,0.17591911764705878,0.48161764705882365,0.39528743315508025,0.06377005347593583
Tennis,MultiGaussian,Simulation Data,39,0.6518382352941178,0.6963903743315508,0.18280414438502673,0.4005347593582888,0.4137867647058823,0.06012700534759359
Tennis,MultiGaussian,Simulation Data,40,0.6723596256684492,0.6802974598930482,0.16818181818181815,0.4745153743315509,0.3418783422459893,0.03925467914438504
Go,,Real Data,1,0.5916945187165775,0.6040274064171122,0.6475434491978611,0.5949030748663101,0.20120320855614976,0.2663602941176471
Go,,Real Data,2,0.38995655080213903,0.3573696524064171,0.3450033422459894,0.33997326203208555,0.27683823529411766,0.13460895721925137
Go,,Real Data,3,0.27957887700534756,0.3532586898395722,0.17976270053475935,0.3198696524064171,0.27180815508021394,0.04844585561497326
Go,,Real Data,4,0.3709224598930482,0.27394719251336896,0.18851938502673798,0.25038435828877015,0.2802807486631016,0.03404077540106952
Go,,Real Data,5,0.3947693850267379,0.35533088235294114,0.15922459893048127,0.3349264705882352,0.33639705882352944,0.013719919786096263
Go,,Real Data,6,0.40294117647058825,0.2780581550802139,0.17118983957219253,0.29532085561497323,0.3430648395721925,-0.0014538770053475869
Go,,Real Data,7,0.3684659090909091,0.3487299465240641,0.24264705882352944,0.3962733957219251,0.3420287433155081,-0.0035929144385026535
Go,,Real Data,8,0.42386363636363644,0.4209224598930481,0.12822526737967915,0.36599264705882356,0.3897393048128343,0.006567513368983963
Go,,Real Data,9,0.379528743315508,0.40666778074866305,0.16353609625668447,0.34047459893048126,0.34831216577540103,-0.03056483957219252
Go,,Real Data,10,0.39587232620320856,0.36946858288770057,0.16383689839572188,0.35619986631016043,0.3611129679144384,-0.03449197860962567
Go,,Real Data,11,0.4084057486631017,0.40711898395721924,0.13014705882352945,0.3741644385026738,0.3866477272727272,-0.03786764705882351
Go,,Real Data,12,0.47541778074866314,0.4025902406417112,0.21096256684491976,0.3320354278074866,0.35250668449197864,-0.014004010695187169
Go,,Real Data,13,0.4572025401069519,0.39507018716577547,0.15962566844919784,0.45487967914438504,0.44049131016042775,-0.014672459893048129
Go,,Real Data,14,0.4240975935828878,0.4154578877005347,0.17540106951871653,0.36504010695187167,0.3835728609625668,-0.03370655080213904
Go,,Real Data,15,0.4973094919786097,0.4865140374331551,0.11729612299465242,0.35907419786096256,0.35011697860962565,-0.04630681818181818
Go,,Real Data,16,0.5140875668449197,0.5221089572192513,0.2022225935828877,0.3930982620320856,0.34241310160427807,-0.024214572192513346
Go,,Real Data,17,0.5228442513368983,0.43912098930481286,0.14710895721925135,0.33131684491978614,0.3360127005347594,-0.03317179144385028
Go,,Real Data,18,0.524649064171123,0.5036430481283423,0.14314839572192514,0.4294786096256685,0.368683155080214,-0.026721256684492
Go,,Real Data,19,0.5456383689839571,0.5564839572192514,0.16270053475935828,0.39313168449197855,0.30865641711229946,-0.03998997326203209
Go,,Real Data,20,0.5602941176470587,0.47027072192513364,0.16759692513368987,0.4662098930481283,0.3829378342245989,-0.025668449197860977
Go,,Real Data,21,0.5397727272727273,0.4852105614973262,0.20307486631016047,0.4276236631016044,0.35030080213903736,-0.030815508021390388
Go,,Real Data,22,0.4985795454545455,0.5139538770053476,0.20566510695187165,0.37062165775401074,0.36186497326203215,-0.0395220588235294
Go,,Real Data,23,0.5196356951871659,0.5394385026737967,0.13957219251336897,0.4189505347593583,0.37362967914438505,-0.04655748663101604
Go,,Real Data,24,0.5481617647058824,0.5436664438502673,0.1511363636363636,0.4074866310160427,0.32984625668449197,-0.044385026737967896
Go,,Real Data,25,0.6028241978609625,0.5550802139037432,0.20100267379679143,0.3329712566844919,0.31811497326203203,-0.04517045454545455
Go,,Real Data,26,0.570187165775401,0.5272058823529412,0.16789772727272728,0.42301136363636366,0.33345588235294116,-0.06261697860962567
Go,,Real Data,27,0.5861463903743316,0.51836564171123,0.17633689839572192,0.44649064171122993,0.34100935828877005,-0.03626336898395724
Go,,Real Data,28,0.6279244652406419,0.5700868983957219,0.13913770053475935,0.4228108288770053,0.40469585561497334,-0.0436163101604278
Go,,Real Data,29,0.5849431818181818,0.5472927807486632,0.1648562834224599,0.4481283422459893,0.370120320855615,-0.03502673796791443
Go,,Real Data,30,0.62697192513369,0.5636530748663102,0.172225935828877,0.4550467914438503,0.38795120320855614,-0.07063836898395723
Go,,Real Data,31,0.6080213903743316,0.624582219251337,0.16380347593582884,0.4584057486631015,0.34692513368983957,-0.041794786096256704
Go,,Real Data,32,0.613201871657754,0.548562834224599,0.19289772727272725,0.44209558823529405,0.27341243315508024,-0.04187834224598931
Go,,Real Data,33,0.6069685828877006,0.5868315508021389,0.12820855614973262,0.4249665775401069,0.35765374331550803,-0.04480280748663103
Go,,Real Data,34,0.6306149732620321,0.6218582887700534,0.1697192513368984,0.43658088235294124,0.34502005347593584,-0.05914104278074868
Go,,Real Data,35,0.6234458556149733,0.618465909090909,0.16844919786096252,0.471206550802139,0.3598596256684493,-0.05947526737967914
Go,,Real Data,36,0.6440006684491979,0.595755347593583,0.18081550802139038,0.44242981283422456,0.30879010695187165,-0.05594919786096257
Go,,Real Data,37,0.6520053475935829,0.5932820855614975,0.1463402406417112,0.3460895721925133,0.3931651069518717,-0.056567513368983934
Go,,Real Data,38,0.6550802139037433,0.6337065508021391,0.16027740641711233,0.4134692513368984,0.3818683155080214,-0.04152740641711231
Go,,Real Data,39,0.6650902406417113,0.6116143048128342,0.1674799465240642,0.41433823529411756,0.3112800802139037,-0.05272393048128341
Go,,Real Data,40,0.640591577540107,0.6335060160427807,0.13943850267379682,0.42775735294117656,0.39271390374331555,-0.04288101604278077
Go,Uniform,Simulation Data,1,0.6012199197860963,0.6423295454545455,0.6175133689839571,0.627139037433155,0.292663770053476,0.26600935828877004
Go,Uniform,Simulation Data,2,0.3462232620320856,0.40232286096256675,0.3270554812834225,0.3163770053475936,0.22012032085561498,0.09929812834224601
Go,Uniform,Simulation Data,3,0.3442680481283423,0.2746323529411765,0.2759024064171124,0.3038602941176471,0.3140374331550802,0.05389371657754009
Go,Uniform,Simulation Data,4,0.2859959893048128,0.3405247326203208,0.14231283422459892,0.2130514705882353,0.32657085561497323,0.020287433155080227
Go,Uniform,Simulation Data,5,0.3000668449197861,0.2811330213903744,0.14974933155080214,0.3456383689839572,0.28920454545454544,0.001821524064171115
Go,Uniform,Simulation Data,6,0.3459558823529411,0.29112633689839573,0.20885695187165773,0.3096758021390375,0.36026069518716575,0.00895721925133689
Go,Uniform,Simulation Data,7,0.3567346256684491,0.3969752673796792,0.13051470588235295,0.2932152406417113,0.33958890374331546,-0.02702205882352941
Go,Uniform,Simulation Data,8,0.32078877005347606,0.37727272727272715,0.1440675133689839,0.37077205882352937,0.41325200534759354,-0.013168449197860976
Go,Uniform,Simulation Data,9,0.3829044117647059,0.39169451871657757,0.18206885026737968,0.4012533422459893,0.37860962566844913,-0.008238636363636387
Go,Uniform,Simulation Data,10,0.4117312834224599,0.34187834224598934,0.17936163101604277,0.3603609625668449,0.3563335561497326,-0.020270721925133694
Go,Uniform,Simulation Data,11,0.48597927807486646,0.44480280748663104,0.14431818181818185,0.40847259358288773,0.3179812834224599,-0.039471925133689856
Go,Uniform,Simulation Data,12,0.46122994652406424,0.4417112299465241,0.14756016042780748,0.41383689839572196,0.36814839572192515,-0.023145053475935817
Go,Uniform,Simulation Data,13,0.47525066844919783,0.452389705882353,0.17526737967914438,0.4154411764705882,0.3270387700534759,-0.0269552139037433
Go,Uniform,Simulation Data,14,0.4473094919786097,0.4518883689839572,0.1482620320855615,0.38166778074866303,0.31975267379679145,-0.02227606951871658
Go,Uniform,Simulation Data,15,0.4906584224598931,0.3983790106951871,0.17505013368983954,0.3866143048128342,0.3724097593582888,-0.046557486631016054
Go,Uniform,Simulation Data,16,0.5460060160427807,0.48544451871657757,0.16266711229946526,0.38619652406417115,0.3283422459893047,-0.05404411764705881
Go,Uniform,Simulation Data,17,0.4674966577540108,0.5293950534759357,0.1254177807486631,0.4310661764705883,0.3329545454545454,-0.015641711229946526
Go,Uniform,Simulation Data,18,0.5573028074866311,0.49792780748663096,0.19368315508021391,0.45949197860962565,0.31303475935828873,-0.04608957219251335
Go,Uniform,Simulation Data,19,0.5600768716577539,0.5143048128342247,0.18056483957219252,0.4223930481283422,0.3396891711229947,-0.033171791443850275
Go,Uniform,Simulation Data,20,0.5207887700534759,0.5073195187165774,0.17782419786096254,0.38584558823529413,0.34268048128342254,-0.02376336898395724
Go,Uniform,Simulation Data,21,0.5004010695187165,0.47222593582887706,0.16559157754010695,0.37536764705882353,0.307302807486631,-0.054378342245989295
Go,Uniform,Simulation Data,22,0.6023228609625668,0.511764705882353,0.13215240641711232,0.4115474598930482,0.3718917112299465,-0.016544117647058838
Go,Uniform,Simulation Data,23,0.5917279411764705,0.5247660427807486,0.17200868983957218,0.44192847593582885,0.3642713903743316,-0.031250000000000014
Go,Uniform,Simulation Data,24,0.5900066844919787,0.5743983957219251,0.1848094919786096,0.3917112299465241,0.35703542780748665,-0.044268048128342244
Go,Uniform,Simulation Data,25,0.5876504010695187,0.5184659090909091,0.18973930481283421,0.3550635026737968,0.35163770053475935,-0.030798796791443823
Go,Uniform,Simulation Data,26,0.5904411764705882,0.557235962566845,0.188552807486631,0.35125334224598925,0.34709224598930477,-0.035862299465240624
Go,Uniform,Simulation Data,27,0.6276737967914439,0.5416610962566845,0.1387700534759358,0.44580548128342257,0.35497994652406417,-0.046657754010695184
Go,Uniform,Simulation Data,28,0.6245487967914438,0.5754010695187165,0.2131183155080214,0.44299799465240647,0.3390875668449198,-0.04553810160427808
Go,Uniform,Simulation Data,29,0.5982954545454546,0.5465073529411766,0.17322860962566847,0.40710227272727273,0.31918449197860965,-0.029244652406417115
Go,Uniform,Simulation Data,30,0.6096089572192512,0.5597927807486631,0.1463402406417112,0.40282419786096246,0.35638368983957214,-0.05553141711229946
Go,Uniform,Simulation Data,31,0.6159592245989304,0.5863302139037433,0.16041109625668454,0.4509191176470589,0.3289104278074865,-0.05710227272727275
Go,Uniform,Simulation Data,32,0.5897225935828878,0.5843917112299466,0.12733957219251338,0.49336564171122993,0.3190842245989305,-0.052306149732620336
Go,Uniform,Simulation Data,33,0.631701203208556,0.5989973262032086,0.14979946524064172,0.3905080213903744,0.32722259358288774,-0.0348596256684492
Go,Uniform,Simulation Data,34,0.6241978609625669,0.5986631016042783,0.19921457219251335,0.42881016042780756,0.3140207219251337,-0.04258021390374333
Go,Uniform,Simulation Data,35,0.592379679144385,0.5999164438502673,0.11696189839572191,0.43252005347593575,0.3146390374331551,-0.056450534759358274
Go,Uniform,Simulation Data,36,0.6296290106951872,0.5841911764705883,0.16351938502673796,0.4358790106951872,0.2833054812834225,-0.06036096256684492
Go,Uniform,Simulation Data,37,0.5785260695187167,0.6188836898395721,0.177456550802139,0.4026737967914438,0.35882352941176476,-0.04595588235294115
Go,Uniform,Simulation Data,38,0.6330882352941176,0.597576871657754,0.18547794117647057,0.3746657754010695,0.35514705882352937,-0.051069518716577535
Go,Uniform,Simulation Data,39,0.6596758021390373,0.6262867647058823,0.18183489304812833,0.4473930481283423,0.33260360962566843,-0.023312165775401066
Go,Uniform,Simulation Data,40,0.5979445187165775,0.6139037433155081,0.15297459893048124,0.4081049465240641,0.3501838235294118,-0.0212566844919786
Go,PL,Simulation Data,1,0.6510695187165774,0.6762533422459891,0.5892379679144385,0.5942513368983956,0.203125,0.28051470588235294
Go,PL,Simulation Data,2,0.35513034759358286,0.4327038770053476,0.32844251336898395,0.394100935828877,0.28796791443850267,0.11789772727272727
Go,PL,Simulation Data,3,0.31228275401069516,0.3502172459893048,0.23582887700534755,0.2676470588235294,0.26666109625668455,0.037449866310160417
Go,PL,Simulation Data,4,0.34062500000000007,0.27244318181818183,0.20018382352941172,0.27722259358288764,0.23960561497326202,0.04515374331550802
Go,PL,Simulation Data,5,0.3512867647058824,0.29226270053475933,0.1492647058823529,0.3392713903743315,0.3004177807486631,0.03467580213903745
Go,PL,Simulation Data,6,0.3720755347593583,0.32822526737967916,0.16716243315508023,0.335043449197861,0.32553475935828874,0.018967245989304826
Go,PL,Simulation Data,7,0.34639037433155073,0.3468917112299465,0.10872326203208557,0.3116811497326203,0.35660093582887703,0.015474598930481276
Go,PL,Simulation Data,8,0.4002172459893048,0.3669786096256684,0.15536430481283423,0.35528074866310155,0.3400401069518716,-0.011647727272727264
Go,PL,Simulation Data,9,0.3890374331550802,0.3979445187165776,0.1571022727272727,0.32560160427807483,0.32625334224598934,0.011380347593582895
Go,PL,Simulation Data,10,0.4043114973262033,0.3954211229946525,0.19635695187165778,0.35359291443850255,0.35892379679144387,0.015992647058823535
Go,PL,Simulation Data,11,0.43883689839572193,0.4245655080213904,0.1407085561497326,0.36525735294117645,0.373913770053476,0.007870989304812831
Go,PL,Simulation Data,12,0.47558489304812834,0.4423629679144385,0.15322526737967915,0.413903743315508,0.2813836898395722,-0.023011363636363646
Go,PL,Simulation Data,13,0.4240808823529411,0.44629010695187166,0.19065842245989303,0.39674131016042785,0.3319685828877005,-0.022727272727272742
Go,PL,Simulation Data,14,0.47197526737967904,0.3944351604278076,0.16148061497326205,0.36153074866310153,0.304177807486631,-0.01811497326203208
Go,PL,Simulation Data,15,0.5491978609625667,0.4588402406417112,0.16343582887700536,0.4173295454545454,0.35658422459893047,-0.024565508021390365
Go,PL,Simulation Data,16,0.525701871657754,0.3893549465240641,0.17352941176470588,0.41131350267379674,0.3636029411764706,-0.0413101604278075
Go,PL,Simulation Data,17,0.4387366310160427,0.4803141711229945,0.18303810160427808,0.41911764705882354,0.30949197860962563,-0.04981617647058823
Go,PL,Simulation Data,18,0.5533088235294117,0.504913101604278,0.16973596256684492,0.35208890374331553,0.368048128342246,-0.016493983957219238
Go,PL,Simulation Data,19,0.5470421122994652,0.45150401069518714,0.1632520053475936,0.3579545454545454,0.395153743315508,-0.035995989304812834
Go,PL,Simulation Data,20,0.49458556149732613,0.4997994652406417,0.1317346256684492,0.384024064171123,0.32917780748663095,-0.011096256684491972
Go,PL,Simulation Data,21,0.5618983957219251,0.5388536096256684,0.1359792780748663,0.40787098930481286,0.3602272727272728,-0.05056818181818181
Go,PL,Simulation Data,22,0.5362299465240642,0.5233622994652407,0.16829879679144383,0.4001838235294118,0.40228943850267374,-0.07403074866310161
Go,PL,Simulation Data,23,0.5651403743315508,0.49764371657754003,0.18830213903743317,0.4354110962566845,0.2953208556149733,-0.02658756684491978
Go,PL,Simulation Data,24,0.5997159090909092,0.504846256684492,0.1805314171122995,0.45583221925133693,0.3629846256684492,-0.04080882352941177
Go,PL,Simulation Data,25,0.5881016042780749,0.5370989304812833,0.17759024064171122,0.4390875668449198,0.3479779411764706,-0.026437165775401072
Go,PL,Simulation Data,26,0.5780080213903744,0.5144217914438503,0.16128008021390375,0.42680481283422467,0.36925133689839573,-0.042262700534759334
Go,PL,Simulation Data,27,0.5812834224598931,0.5626504010695187,0.1917279411764706,0.43826871657754013,0.38111631016042774,-0.03654745989304814
Go,PL,Simulation Data,28,0.5958389037433155,0.5545955882352942,0.1748495989304813,0.40257352941176466,0.36600935828877007,-0.039171122994652384
Go,PL,Simulation Data,29,0.6113636363636366,0.5750501336898395,0.14222927807486632,0.38487633689839573,0.37008689839572184,-0.020805481283422484
Go,PL,Simulation Data,30,0.6148562834224599,0.5450033422459893,0.18427473262032085,0.39567179144385023,0.2990641711229947,-0.07398061497326204
Go,PL,Simulation Data,31,0.5931651069518717,0.5938335561497328,0.16773061497326203,0.4327038770053475,0.3425635026737968,-0.055096925133689835
Go,PL,Simulation Data,32,0.5929144385026739,0.6414104278074866,0.15222259358288773,0.3766209893048128,0.2541276737967914,-0.05740307486631015
Go,PL,Simulation Data,33,0.6211397058823531,0.57576871657754,0.16574197860962564,0.46313502673796786,0.35803810160427807,-0.04607286096256686
Go,PL,Simulation Data,34,0.6025066844919785,0.5953375668449199,0.11666109625668449,0.39717580213903747,0.3255848930481283,-0.048445855614973256
Go,PL,Simulation Data,35,0.6253509358288769,0.61365307486631,0.1619652406417112,0.35285762032085566,0.2963903743315508,-0.040407754010695185
Go,PL,Simulation Data,36,0.6384692513368984,0.6191510695187166,0.20350935828877,0.4447192513368984,0.36022727272727273,-0.024983288770053468
Go,PL,Simulation Data,37,0.5926136363636364,0.5969418449197862,0.16727941176470584,0.42242647058823535,0.38437499999999997,-0.04037433155080215
Go,PL,Simulation Data,38,0.6123328877005347,0.5951370320855615,0.18231951871657753,0.4125167112299465,0.3450701871657754,-0.07727272727272726
Go,PL,Simulation Data,39,0.6604612299465241,0.6287767379679144,0.15688502673796786,0.38669786096256675,0.32972927807486635,-0.04538770053475936
Go,PL,Simulation Data,40,0.6442513368983958,0.6226938502673796,0.16270053475935828,0.4559993315508021,0.3325701871657754,-0.04196189839572193
Go,Normal,Simulation Data,1,0.6425635026737968,0.6221925133689838,0.5953375668449199,0.6310661764705883,0.19254679144385028,0.30985962566844927
Go,Normal,Simulation Data,2,0.31789772727272736,0.3599264705882353,0.3624331550802139,0.426370320855615,0.24893048128342246,0.13088235294117645
Go,Normal,Simulation Data,3,0.30621657754010695,0.274014037433155,0.23885360962566843,0.2627673796791444,0.3491978609625668,0.0374331550802139
Go,Normal,Simulation Data,4,0.33472593582887694,0.2929311497326203,0.17182486631016042,0.23614639037433155,0.3224766042780749,0.044050802139037434
Go,Normal,Simulation Data,5,0.3334057486631016,0.28953877005347595,0.16111296791443852,0.28327205882352935,0.34478609625668455,0.0044117647058823485
Go,Normal,Simulation Data,6,0.34991644385026743,0.2953877005347594,0.14714237967914437,0.34919786096256683,0.353125,0.015942513368983956
Go,Normal,Simulation Data,7,0.3983790106951872,0.3701871657754011,0.16134692513368987,0.29259692513368984,0.3538770053475936,-0.0010695187165775445
Go,Normal,Simulation Data,8,0.3814171122994653,0.38684826203208555,0.20663435828877005,0.40118649732620326,0.4238302139037433,-0.011848262032085577
Go,Normal,Simulation Data,9,0.4252840909090908,0.35108622994652405,0.13317179144385022,0.3189505347593583,0.30021724598930477,-0.0014371657754011003
Go,Normal,Simulation Data,10,0.4276403743315508,0.4107620320855615,0.1461229946524064,0.3880347593582888,0.35411096256684493,-0.03345588235294118
Go,Normal,Simulation Data,11,0.45640040106951885,0.40879010695187157,0.15451203208556147,0.4331885026737969,0.35511363636363635,-0.01610962566844922
Go,Normal,Simulation Data,12,0.43711564171122996,0.4228442513368984,0.1733957219251337,0.3802139037433155,0.34471925133689835,-0.03228609625668449
Go,Normal,Simulation Data,13,0.4685494652406417,0.4195688502673797,0.1337566844919786,0.29398395721925136,0.33161764705882346,-0.01781417112299464
Go,Normal,Simulation Data,14,0.49771056149732623,0.39226270053475937,0.18995655080213902,0.3804645721925134,0.36926804812834224,-0.031166443850267372
Go,Normal,Simulation Data,15,0.5068348930481285,0.48377339572192507,0.18750000000000003,0.43033088235294115,0.31463903743315513,-0.03581216577540106
Go,Normal,Simulation Data,16,0.4899732620320855,0.475701871657754,0.18104946524064172,0.3960728609625669,0.3242479946524065,-0.02324532085561497
Go,Normal,Simulation Data,17,0.5712733957219253,0.48706550802139026,0.1884024064171123,0.4000668449197861,0.3216744652406417,-0.045538101604278076
Go,Normal,Simulation Data,18,0.5324866310160428,0.47723930481283433,0.15071858288770051,0.40614973262032084,0.3258522727272728,-0.05598262032085562
Go,Normal,Simulation Data,19,0.5532085561497325,0.4918449197860964,0.11861631016042784,0.42177473262032084,0.3472426470588235,-0.03253676470588235
Go,Normal,Simulation Data,20,0.5455381016042781,0.46067847593582895,0.1760360962566845,0.3530414438502673,0.2886530748663102,-0.06462232620320854
Go,Normal,Simulation Data,21,0.5319685828877005,0.5703375668449197,0.18399064171122997,0.4307319518716578,0.304812834224599,-0.026955213903743325
Go,Normal,Simulation Data,22,0.5921122994652406,0.5072359625668449,0.17580213903743314,0.4196189839572192,0.3997660427807488,-0.01435494652406415
Go,Normal,Simulation Data,23,0.5748997326203209,0.5261196524064171,0.13606283422459892,0.4091744652406417,0.36753008021390376,-0.03412433155080216
Go,Normal,Simulation Data,24,0.5655247326203209,0.5411597593582886,0.1486798128342246,0.49293114973262037,0.32937834224598933,-0.046106283422459884
Go,Normal,Simulation Data,25,0.5687667112299466,0.5355614973262031,0.17585227272727272,0.3684826203208556,0.34263034759358296,-0.0440173796791444
Go,Normal,Simulation Data,26,0.5917780748663102,0.5192847593582888,0.12850935828877005,0.3940173796791444,0.31567513368983957,-0.02439839572192512
Go,Normal,Simulation Data,27,0.5884859625668449,0.5445521390374332,0.1854612299465241,0.37130681818181815,0.3224933155080214,-0.053826871657754
Go,Normal,Simulation Data,28,0.5828041443850267,0.5652239304812835,0.2052974598930481,0.37934491978609625,0.32063836898395726,-0.04575534759358289
Go,Normal,Simulation Data,29,0.6296290106951871,0.5732787433155082,0.16948529411764707,0.3515541443850267,0.34567179144385024,-0.04707553475935829
Go,Normal,Simulation Data,30,0.6175969251336897,0.5945020053475937,0.1511363636363636,0.4129010695187166,0.3230280748663102,-0.05596590909090911
Go,Normal,Simulation Data,31,0.6236463903743317,0.5706216577540107,0.13932152406417114,0.37030414438502673,0.33549465240641707,-0.061731283422459884
Go,Normal,Simulation Data,32,0.6323195187165774,0.5518215240641712,0.13895387700534761,0.45778743315508025,0.3544117647058823,-0.03815173796791444
Go,Normal,Simulation Data,33,0.6159926470588235,0.5943014705882353,0.12695521390374329,0.4292947860962567,0.35521390374331546,-0.030013368983957206
Go,Normal,Simulation Data,34,0.5555648395721924,0.6012199197860962,0.17792446524064173,0.431567513368984,0.3364304812834225,-0.034408422459893076
Go,Normal,Simulation Data,35,0.6453041443850267,0.6009525401069519,0.140591577540107,0.4029913101604278,0.393716577540107,-0.03968917112299466
Go,Normal,Simulation Data,36,0.5929311497326204,0.6489471925133689,0.16006016042780752,0.4197192513368984,0.3112132352941177,-0.047944518716577546
Go,Normal,Simulation Data,37,0.6190508021390373,0.5832553475935828,0.16208221925133687,0.45100267379679143,0.35870655080213903,-0.0365140374331551
Go,Normal,Simulation Data,38,0.6516711229946525,0.6282419786096256,0.16786430481283424,0.3830882352941177,0.42267713903743315,-0.06497326203208556
Go,Normal,Simulation Data,39,0.6209057486631016,0.6044117647058823,0.1973596256684492,0.40130347593582893,0.3533923796791444,-0.06019385026737969
Go,Normal,Simulation Data,40,0.5972760695187167,0.607302807486631,0.1615140374331551,0.38091577540106947,0.32850935828877004,-0.05143716577540105
Go,MultiGaussian,Simulation Data,1,0.6226437165775401,0.6374331550802139,0.6226604278074868,0.5938836898395723,0.23932152406417115,0.28191844919786097
Go,MultiGaussian,Simulation Data,2,0.42934491978609624,0.36975267379679144,0.3498663101604278,0.3254679144385026,0.21149732620320855,0.09289772727272727
Go,MultiGaussian,Simulation Data,3,0.37374665775401067,0.3294117647058824,0.17063836898395726,0.24415106951871657,0.2389705882352941,0.04543783422459894
Go,MultiGaussian,Simulation Data,4,0.27177473262032087,0.23925467914438497,0.1667947860962567,0.2745487967914439,0.31843248663101603,0.0012867647058823594
Go,MultiGaussian,Simulation Data,5,0.3408088235294117,0.3455381016042781,0.19635695187165775,0.2810995989304813,0.2994151069518717,0.020621657754010685
Go,MultiGaussian,Simulation Data,6,0.32884358288770044,0.30723596256684493,0.15088569518716582,0.3085394385026738,0.34978275401069514,0.007286096256684494
