Match,Distribution Type,Data Type,Parameter Type,Parameter,Finish all rounds,Spearman Round Robin,Spearman Swiss Round,Spearman Double Elimination,Spearman Weighted Round Robin,Spearman Round Robin Knockout,Spearman Ladder Tournament,NDCG Spearman Round Robin,NDCG Spearman Swiss Round,NDCG Spearman Double Elimination,NDCG Spearman Weighted Round Robin,NDCG Spearman Round Robin Knockout,NDCG Spearman Ladder Tournament
StarCraft,,Real Data,rounds,26,False,0.6625935828877005,0.4671256684491979,0.2021925133689839,0.9052540106951872,0.40572192513369004,0.04564171122994653,0.726027044458157,0.5413085100292915,0.1765635172841061,0.9316978418752759,0.4559826145540575,-0.06178966007366576
StarCraft,,Real Data,rounds,27,False,0.6897526737967913,0.5113368983957219,0.1726136363636364,0.9110093582887699,0.382105614973262,0.03866310160427807,0.7536260333226115,0.5851154941008072,0.09853357499831474,0.9354273068518847,0.4409821764978611,-0.06335293705217633
StarCraft,,Real Data,rounds,28,False,0.68875,0.501303475935829,0.2015106951871658,0.9117914438502673,0.38497326203208554,0.03676470588235294,0.7455815259504094,0.5758814368934684,0.17750752545457832,0.9348298916016692,0.45558717944135885,-0.06332725672808037
StarCraft,,Real Data,rounds,29,False,0.6867914438502674,0.46372994652406424,0.20826871657754012,0.921918449197861,0.4058288770053477,0.048021390374331556,0.7459259396709554,0.5327943382216843,0.17387052820706297,0.9417635785743359,0.45401901139128353,-0.06953974337268948
StarCraft,,Real Data,rounds,30,False,0.6854812834224598,0.4862433155080214,0.18572860962566845,0.921303475935829,0.4268048128342246,0.054164438502673794,0.7504510587248958,0.5707633706993555,0.13012338903324136,0.942562360267886,0.45328008814227677,-0.07028861417046289
StarCraft,,Real Data,rounds,31,False,0.6974264705882354,0.4648128342245989,0.16266711229946523,0.92274064171123,0.42272727272727273,0.05056818181818179,0.7661453627337189,0.5493393557257192,0.10233168316514883,0.9440856854673407,0.46742273644121146,-0.06900572565360663
StarCraft,,Real Data,rounds,32,False,0.7074331550802139,0.5004144385026738,0.17401069518716572,0.9240574866310161,0.364826203208556,0.0555548128342246,0.760690238992537,0.5761775614213662,0.11429429366595255,0.9442757720615919,0.41203009202632435,-0.07184139716007179
StarCraft,,Real Data,rounds,33,False,0.7274799465240642,0.4881016042780748,0.19826871657754017,0.9240374331550801,0.36710561497326194,0.06455882352941175,0.7920269135963898,0.5713441859796435,0.17318129493475606,0.9442681753449523,0.41831915036031186,-0.05080450994054779
StarCraft,,Real Data,rounds,34,False,0.7380681818181813,0.47681818181818175,0.19248663101604283,0.9161363636363637,0.3889104278074867,0.06358957219251338,0.7920849646742404,0.5441125983211955,0.1394164619456638,0.9378677397253214,0.43915381872782966,-0.0663324722178129
StarCraft,,Real Data,finish_all_rounds,None,True,0.7311430481283421,0.3707085561497327,0.16735962566844914,0.9204745989304812,0.4424197860962566,0.2649933155080214,0.794110122564082,0.4629580102168618,0.11296963575283556,0.9416033500544266,0.48464726023062865,0.1782537768557453
StarCraft,Uniform,Simulation Data,rounds,1,False,0.7567045454545456,0.6071390374331549,0.6338970588235295,0.6916844919786097,0.38844919786096244,0.28138368983957224,0.8356669111281144,0.7273777650063411,0.7471749520115674,0.7165921884427416,0.4832380216260075,0.16711335162853508
StarCraft,Uniform,Simulation Data,rounds,2,False,0.4985160427807488,0.38661096256684485,0.363596256684492,0.5662366310160427,0.2902673796791444,0.10046122994652407,0.48422707243709856,0.4461660172774902,0.43188595581282835,0.6377975246146678,0.2969758613177243,0.025886696701127705
StarCraft,Uniform,Simulation Data,rounds,3,False,0.46794117647058825,0.3286697860962567,0.2157152406417112,0.5528542780748663,0.27423128342245995,0.020387700534759353,0.4629349057796268,0.3658315217340661,0.21305538478081384,0.659611271221421,0.2931487349755796,-0.005332027494766884
StarCraft,Uniform,Simulation Data,rounds,4,False,0.46384358288770033,0.36077540106951866,0.21596925133689834,0.6066644385026739,0.2922192513368984,0.02939171122994654,0.5004615530363783,0.4110249674604709,0.1972635429388029,0.708940239157756,0.31470363833054504,-0.0452161854558471
StarCraft,Uniform,Simulation Data,rounds,5,False,0.46785427807486635,0.3710427807486631,0.17070187165775408,0.675427807486631,0.3413502673796791,0.018128342245989307,0.4959323341957682,0.4278312377279668,0.09011041348787434,0.755684133792167,0.40510547218135484,-0.03975787288812605
StarCraft,Uniform,Simulation Data,rounds,6,False,0.4711965240641711,0.36708556149732624,0.18798128342245984,0.6982754010695189,0.3943850267379678,0.0014371657754010815,0.49377068460782475,0.4301402686834207,0.15701107308058412,0.7797681883143742,0.46359021619492924,-0.07592133078252865
StarCraft,Uniform,Simulation Data,rounds,7,False,0.45030748663101605,0.397225935828877,0.2044986631016043,0.712379679144385,0.38199197860962586,0.004004010695187157,0.48081743863952503,0.46717699391171535,0.13916953197871276,0.7924981347773351,0.42288161922723205,-0.04927790739571773
