Match,Distribution Type,Data Type,Parameter Type,Parameter,Finish all rounds,Spearman Round Robin,Spearman Swiss Round,Spearman Double Elimination,Spearman Weighted Round Robin,Spearman Round Robin Knockout,Spearman Ladder Tournament,NDCG Spearman Round Robin,NDCG Spearman Swiss Round,NDCG Spearman Double Elimination,NDCG Spearman Weighted Round Robin,NDCG Spearman Round Robin Knockout,NDCG Spearman Ladder Tournament
StarCraft,Normal,Simulation Data,rounds,1,False,0.6440508021390374,0.4682486631016043,0.4722593582887701,0.5658422459893049,0.5337566844919786,0.10628342245989308,0.6539650953831508,0.5523427727058113,0.588916970549209,0.6403980214139373,0.5573560697597295,0.07877873039476713
StarCraft,Normal,Simulation Data,rounds,2,False,0.5868983957219251,0.5,0.43114973262032086,0.6875,0.5802139037433155,0.009024064171123003,0.536428835764043,0.5423075576003749,0.5998298913197837,0.7301513835477198,0.6729849078810621,0.05291255621655422
StarCraft,Normal,Simulation Data,rounds,3,False,0.7553475935828877,0.5417780748663101,0.3121657754010695,0.7937834224598931,0.7573529411764706,0.017713903743315496,0.7443711524256252,0.6608448406996734,0.42197922713575076,0.82461254160495,0.801902493473947,0.05496328593965749
StarCraft,Normal,Simulation Data,rounds,4,False,0.7546791443850267,0.7118983957219251,0.27439839572192515,0.8181818181818181,0.8419117647058824,0.0016711229946524409,0.7798312921284425,0.7856421401208652,0.37372565370736255,0.8639134484872522,0.8881427272068154,0.003437234371457598
StarCraft,Normal,Simulation Data,rounds,5,False,0.7516711229946524,0.8081550802139037,0.3606283422459893,0.8562834224598931,0.8071524064171123,-0.023061497326203106,0.7647375670791849,0.865126716332676,0.4360960766477191,0.8862510118158544,0.8602076236180203,0.029025239684666304
StarCraft,Normal,Simulation Data,rounds,6,False,0.749331550802139,0.8098262032085561,0.3890374331550802,0.8455882352941176,0.9134358288770054,-0.013034759358288683,0.7645789385222156,0.8743262507757461,0.5200526906925818,0.874383057428445,0.9411082080163808,0.012559572532399477
StarCraft,Normal,Simulation Data,rounds,7,False,0.7463235294117647,0.8188502673796791,0.4812834224598931,0.8589572192513368,0.8141711229946524,-0.021390374331550888,0.7637794174934263,0.8791540017770694,0.5886009083364748,0.9007111771838867,0.8576471538573256,-0.011021040852920105
StarCraft,Normal,Simulation Data,rounds,8,False,0.7082219251336899,0.8913770053475936,0.3803475935828877,0.8796791443850267,0.883355614973262,-0.045788770053476036,0.7423169752050105,0.9288901581433363,0.5090183950637143,0.911964470532701,0.9186846713562108,-0.006115736464843868
StarCraft,Normal,Simulation Data,rounds,9,False,0.6998663101604279,0.8663101604278075,0.3024732620320856,0.8609625668449198,0.9060828877005348,-0.020053475935828846,0.749961055548874,0.9089095887158256,0.4344216120229134,0.9013700768025575,0.9325886324789217,0.03861906801015924
StarCraft,Normal,Simulation Data,rounds,10,False,0.7536764705882353,0.883355614973262,0.39070855614973266,0.8917112299465241,0.7937834224598931,-0.020721925133689867,0.8100426157829265,0.9148724454023205,0.48999472916424336,0.9265401814819438,0.8535512258010589,0.007411033719760596
StarCraft,Normal,Simulation Data,rounds,11,False,0.7894385026737968,0.9268048128342246,0.338903743315508,0.901403743315508,0.7787433155080214,-0.03676470588235303,0.849629048113725,0.9499328055150189,0.48141847207491517,0.9335085023781051,0.8029147191312347,0.03444855292989368
StarCraft,Normal,Simulation Data,rounds,12,False,0.8241978609625669,0.9552139037433155,0.35962566844919786,0.929144385026738,0.8031417112299465,-0.03308823529411775,0.8762065768446773,0.9713884974719778,0.4759854960753791,0.9508942167771516,0.8621117718687905,0.04052458175479501
StarCraft,Normal,Simulation Data,rounds,13,False,0.8556149732620321,0.8786764705882353,0.41276737967914434,0.9438502673796791,0.9358288770053476,-0.05414438502673802,0.8994334477036573,0.9162057748298854,0.5424219730513555,0.9600481777636481,0.9545941234625611,-0.03217177931302029
StarCraft,Normal,Simulation Data,rounds,14,False,0.8963903743315508,0.9197860962566845,0.4913101604278075,0.9592245989304813,0.8977272727272727,-0.023729946524064127,0.9276367126335714,0.9455127857707577,0.5854213637732146,0.9720709189538603,0.9219884137115297,0.03602707354206802
